src,trg
Write a python function to get the volume of a cube with side as input,' \n def cube _ volume ( side )   :   \n  \t volume  =  side  *  *  3 \n  \t return volume  \n  #  44'
Write a python function to get the volume of a prism with base area & height as input,"' \n def prism _ volume ( base _ area ,  height )   :   \n  \t volume  =  base _ area  *  height \n  \t return volume \n  #  45'"
Write a python function to get the volume of a cylinder with radius & height as input,"' \n def cylinder _ volume ( radius ,  height )   :   \n  \t volume  =  3 . 14  *   ( radius  *  *  2 )   *  height \n  \t return volume \n  #  46'"
Write a python function to get the volume of a cone with radius & vertical height as input,"' \n def cone _ volume ( radius ,  height )   :   \n  \t volume  =  1 / 3  *  3 . 14  *   ( radius  *  *  2 )   *  height \n  \t return volume \n  #  47 '"
Write a python function to get the volume of a pyramid with base area & vertical height as input,"' \n def pyramid _ volume ( base _ area ,  height )   :   \n  \t volume  =  1 / 3  *  base _ area  *  height \n  \t return volume \n  #  48 '"
Write a python function to get the surface area of a cube with side as input,' \n def cube _ surface _ area ( side )   :   \n  \t surface _ area  =  6  *  side  *  *  2 \n  \t return surface _ area  \n  #  49'
"Write a python function to get the volume of a rectangular prism with side as length, width and height as input","' \n def rec _ prism _ volume ( length ,  width ,  height )   :   \n  \t volume  =  length  *  width  *  height \n  \t return volume  \n  #  50'"
"Write a python function to get the surface_area of a rectangular prism with side as length, width and height as input","' \n def rec _ prism _ surface _ area ( length ,  width ,  height )   :   \n  \t surface _ area  =  2 *  (  ( length  *  width )   +   ( width  *  height )   +   ( height  *  length )  )  \n  \t return surface _ area  \n  #  51'"
"Write a python function to get the surface_area of a prism with base area, base perimeter & height as input","' \n def prism _ surface _ area ( base _ area ,  base _ perimeter ,  height )   :   \n  \t surface _ area  =  2 * base _ area  +   ( base _ perimeter * height )  \n  \t return surface _ area \n  #  52'"
Write a python function to get the surface_area of a cylinder with radius & height as input,"' \n def cylinder _ surface _ area ( radius ,  height )   :   \n  \t surface _ area  =  3 . 14  *   ( radius  *  *  2 )   +   ( 2  *  3 . 14  *  radius  *  height )  \n  \t return surface _ area \n  #  53'"
Write a python function to get the surface_area of a cone with radius & slant height as input,"' \n def cone _ surface _ area ( radius ,  slant _ height )   :   \n  \t surface _ area  =   3 . 14  *   ( radius  *  *  2 )   +  3 . 14  *  radius  *  slant _ height \n  \t return surface _ area \n  #  54'"
Write a python function to get the surface_area of a pyramid with base area & vertical height as input,"' \n def pyramid _ surface _ area ( base _ area ,  height )   :   \n  \t surface _ area  =  1 / 3  *  base _ area  *  height \n  \t return surface _ area \n  #  55'"
"Write a python function to get the volume of a cuboid with length, breadth & height as input","' \n def cuboid _ volume ( length ,  breadth ,  height )   :   \n  \t volume  =  length  *  breadth  *  height \n  \t return volume \n  #  56'"
"Write a python function to generate Lucas Numbers (2, 1, 3, 4, 7, 11, 18...)","' \n def lucas _ numbers ( n )   :   \n  \t first ,  second  =  2 , 1 \n  \t for  _  in range ( n )   :   \n  \t\t first ,  second  =  second ,  first + second \n  \t return first \n  #  58'"
"Write a python function to generate Square Numbers (1, 4, 9, 16, 25...)",' \n def square _ numbers ( n )   :   \n  \t for i in range ( n )   :   \n  \t\t yield i  *  *  2 \n  #  59'
"Write a python function to generate Cube Numbers (1, 8, 27, 64, 125...)",' \n def cube _ numbers ( n )   :   \n  \t for i in range ( n )   :   \n  \t\t yield i  *  *   3 \n  #  60'
"Write a python function to generate Triangular Number Series (1, 3, 6, 10, 15...)",' \n def triangle _ numbers ( n )   :   \n  \t for i in range ( n )   :   \n  \t\t yield int ( i *  ( i + 1 )  / 2 )  \n  #  61'
Write a Python program to append a list to the second list.,""" \n list1  =   [ 1 ,  2 ,  3 ,  0 ]  \n list2  =   [ 'Red' ,  'Green' ,  'Black' ]  \n final _ list  =  list1  +  list2 \n print ( final _ list )  \n  #  64"""
Write a Python program to create the colon of a tuple.,"' \n from copy import deepcopy \n  # create a tuple \n tuplex  =   ( ""HELLO"" ,  5 ,   [  ]  ,  True )   \n print ( tuplex ) '"
make a copy of a tuple using deepcopy() function,' \n tuplex _ colon  =  deepcopy ( tuplex )  \n tuplex _ colon [ 2 ]  . append ( 50 )  \n  # 65'
Write a Python program to find the repeated items of a tuple.,"' \n tuplex  =  2 ,  4 ,  5 ,  6 ,  2 ,  3 ,  4 ,  4 ,  7  \n print ( tuplex )  \n  # return the number of times it appears in the tuple .  \n count  =  tuplex . count ( 4 )  \n print ( count )  \n  #  66'"
Write a Python program to slice a tuple  create a tuple,"' \n tuplex  =   ( 2 ,  4 ,  3 ,  5 ,  4 ,  6 ,  7 ,  8 ,  6 ,  1 )  \n  # used tuple [ start  :  stop ]  the start index is inclusive and the stop index \n  _ slice  =  tuplex [ 3  :  5 ]  \n  #  67'"
Write a Python program to reverse a tuple.  create a tuple,"' \n x  =   ( ""w3resource"" )  \n  #  Reversed the tuple \n y  =  reversed ( x )  \n  #  68'"
Write a Python program to convert a list of tuples into a dictionary.  create a list,"' \n l  =   [  ( ""x"" ,  1 )  ,   ( ""x"" ,  2 )  ,   ( ""x"" ,  3 )  ,   ( ""y"" ,  1 )  ,   ( ""y"" ,  2 )  ,   ( ""z"" ,  1 )  ]  \n d  =   {  }  \n for a ,  b in l  :   \n  \t d . setdefault ( a ,   [  ]  )  . append ( b )  \n print  ( d )  \n  #  69'"
Write a Python program to check whether an element exists within a tuple.,"' \n tuplex  =   ( ""w"" ,  3 ,  ""r"" ,  ""e"" ,  ""s"" ,  ""o"" ,  ""u"" ,  ""r"" ,  ""c"" ,  ""e"" )  \n print ( ""e"" in tuplex )  \n  #  70'"
Write a Python function to convert a list to a tuple.,' \n def convert _ list _ to _ tuple ( list _ input )   :   \n  \t return tuple ( list _ input )  \n  #  71'
Write a Python function to unzip a list of tuples into individual lists,' \n def unzip _ list _ of _ tuples ( list _ tuple )   :   \n  \t return list ( zip (  * l )  )  \n  #  72'
Write a Python program to convert a list of tuples into a dictionary.,"' \n l  =   [  ( ""x"" ,  1 )  ,   ( ""x"" ,  2 )  ,   ( ""x"" ,  3 )  ,   ( ""y"" ,  1 )  ,   ( ""y"" ,  2 )  ,   ( ""z"" ,  1 )  ]  \n d  =   {  }  \n for a ,  b in l  :   \n  \t d . setdefault ( a ,   [  ]  )  . append ( b )  \n print ( d )  \n  #  73'"
Write a Python function to clear a set.,' \n def clear _ set ( set _ input )   :   \n  \t setp _ copy  =  set _ input . copy (  )  \n  \t setp _ copy . clear (  )  \n  \t return setp _ copy \n  #  74'
Write a Python function that returns the ASCII value of the passed in character.,' \n def ascii _ value _ of _ character ( char )   :   \n  \t return ord ( char )  \n  #  75'
Write a Python function to create a union of sets.  Union,"' \n def union _ of _ sets ( Set1 ,  Set2 )   :   \n  \t result  =  Set1  |  Set2 \n  \t return result \n  #  76'"
Write a Python program to add member in a set  A new empty set,"' \n color _ set  =  set (  )  \n color _ set . add ( ""Red"" )  \n print ( color _ set )  \n  #  77'"
Write a Python function to add two given lists using map and lambda.,"' \n def add _ two _ lists ( list _ 1 ,  list _ 2 )   :   \n  \t result  =  map ( lambda x ,  y  :   x  +  y ,  list _ 1 ,  list _ 2 )  \n  \t return result \n  #  78'"
Write a Python function to find the maximum value in a given heterogeneous list using lambda,"' \n def max _ val ( list _ val )   :   \n  \t\t max _ val  =  max ( list _ val ,  key  =  lambda i  :    ( isinstance ( i ,  int )  ,  i )  )    \n  \t\t return ( max _ val )  \n  #  80'"
Write a Python function that takes a string and returns the concatenated first and last character,' \n def first _ last ( name )   :   \n  \t return name [ 0 ]   +  name [  - 1 ]  \n  #  81'
Write a Python function to return Syslvester's Sequence   a(n) = a(n-1)**2 + a(n-1) + 1,' \n def syslvester _ seq ( n )   :   \n  \t if n  =  =  1  :   \n  \t\t return 2 \n  \t if n  >  1  :   \n  \t\t return syslvester _ seq ( n - 1 )  *  * 2  -  syslvester _ seq ( n - 1 )   +  1 \n  #  82'
Write a Python function to return Fermat's Sequence   Fn = 2 ** 2n + 1 for n ≥ 0.,' \n def fermat _ seq ( n )   :   \n  \t if n  >  =  0  :   \n  \t\t return 2  *  *   ( 2 *  * n )   +  1 \n  #  85'
"Write a Python function to return Padovan's Sequence   P(n) = P(n − 2) + P(n − 3) for n ≥ 3, with P(0) = P(1) = P(2) = 1.","' \n def padovan _ seq ( n )   :   \n  \t if n  >  =  0  :   \n  \t\t if n in  { 0 , 1 , 2 }   :   \n  \t\t\t return 1 \n  \t\t else  :   \n  \t\t\t return padovan _ seq ( n - 3 )   +  padovan _ seq ( n - 2 )  \n  #  86'"
"Write a Python function to return cullen number   Cn = n⋅2n + 1, with n ≥ 0.",' \n def cullen _ number ( n )   :   \n  \t if n  >  =  0  :   \n  \t\t return n  *  2  *  *  n  +  1 \n  #  89'
"Write a Python function to return woodall numbers   n⋅2n − 1, with n ≥ 1.",' \n def woodall _ number ( n )   :   \n  \t if n  >  =  0  :   \n  \t\t return n  *  2  *  *  n  -  1 \n  #  90'
"Write a Python function to return carol numbers   (2n − 1)**2 - 2, with n ≥ 1.",' \n def carol _ number ( n )   :   \n  \t if n  >  =  0  :   \n  \t\t return  ( 2 *  * n  -  1 )  *  * 2  -  2 \n  #  91'
Write a Python function to return star numbers   The nth star number is Sn = 6n(n − 1) + 1.,' \n def star _ number ( n )   :   \n  \t return 6 * n *  ( n - 1 )  + 1 \n  #  92'
"Write a Python function to return stella octangula numbers   Stella octangula numbers: n (2n2 − 1), with n ≥ 0.",' \n def stella _ octangula _ number ( n )   :   \n  \t if n  >  =  0  :   \n  \t\t return n *  ( 2 *  * n  -  1 )  \n  #  93'
Write a Python function to convert Hours into Seconds,' \n def hours _ to _ seconds ( hours )   :   \n  \t return hours  *  60  *  60 \n  #  94'
Write a Python function which returns the Modulo of the two given numbers.,"' \n def mod ( m ,  n )   :   \n  \t return m  %  n \n  #  95'"
"Write a Python function that finds the maximum range of a triangle's third edge, where the side lengths are all integers.","' \n def next _ edge ( side1 ,  side2 )   :   \n  \t return  ( side1 + side2 - 1 )  \n  #  96'"
Write a Python function that takes a list and returns the difference between the biggest and smallest numbers.,' \n def difference _ max _ min ( lst )   :   \n \treturn abs ( min ( lst )   -  max ( lst )  )  \n  #  97'
Write a Python function that returns the number of frames shown in a given number of minutes for a certain FPS.,"' \n def number _ of _ frames ( minutes ,  fps )   :   \n \treturn  ( minutes  *  60 )   *  fps \n  #  98'"
Write a Python function that returns True if a string is empty and False otherwise.,"' \n def is _ empty ( s )   :   \n  \t if s  =  =  """"  :   \n  \t\t return True \n  \t else  :   \n  \t\t return False \n  #  99'"
Write a Python function that accepts a measurement value in inches and returns the equivalent in feet,' \n def inches _ to _ feet ( inches )   :   \n  \t if inches  <  12  :   \n  \t\t return 0 \n  \t return inches / 12 \n  #  100'
Write a Python function that takes the age and return the age in days.,' \n def calc _ age ( age )   :   \n  \t calculation  =  age * 365 \n  \t return calculation'
write a Python function to count the number of occurrences in list,""" \n def countX ( lst ,  x )   :    \n  \t return lst . count ( x )   \n lst  =   [ 8 ,  6 ,  8 ,  10 ,  8 ,  20 ,  10 ,  8 ,  8 ]   \n x  =  8 \n print ( ' {  }  has occurred  {  }  times' . format ( x ,  countX ( lst ,  x )  )  )  """
write a Python program to print odd Numbers in a List,"' \n list1  =   [ 10 ,  21 ,  4 ,  45 ,  66 ,  93 ]   \n only _ odd  =   [ num for num in list1 if num  %  2  =  =  1 ]   \n print ( ""Odd numbers in the list  :   "" , only _ odd )  '"
write a Python program to print even Numbers in a List,"' \n list1  =   [ 10 ,  21 ,  4 ,  45 ,  66 ,  93 ]    \n even _ nos  =   [ num for num in list1 if num  %  2  =  =  0 ]   \n print ( ""Even numbers in the list  :   "" ,  even _ nos )  '"
write a Python program to find N largest element from given list of integers,"' \n l  =   [ 1000 , 298 , 3579 , 100 , 200 ,  - 45 , 900 ]   \n n  =  4 \n l . sort (  )   \n print ( l [  - n  :   ]  )  '"
write a Python program to find the second largest number in given list.,"' \n list1  =   [ 10 ,  20 ,  4 ,  45 ,  99 ]  \n list1 . sort (  )  \n print ( ""Second largest element is  :  "" ,  list1 [  - 2 ]  ) '"
write a python function to swap first and last element of a list,"' \n def swapList ( newList )   :    \n  \t newList [ 0 ]  ,  newList [  - 1 ]   =  newList [  - 1 ]  ,  newList [ 0 ]   \n  \t return newList  \n newList  =   [ 12 ,  35 ,  9 ,  56 ,  24 ]   \n print ( swapList ( newList )  )  '"
write a python program for adding two binary numbers,""" \n num1  =  '00001' \n num2  =  '10001' \n sum  =  bin ( int ( num1 , 2 )   +  int ( num2 , 2 )  )  \n print ( sum ) """
write a python program to print two sets union using operations like in mathematic,"' \n E  =   { 0 ,  2 ,  4 ,  6 ,  8 }  ;  \n N  =   { 1 ,  2 ,  3 ,  4 ,  5 }  ;  \n print ( ""Union of E and N is"" , E  |  N ) '"
write a python program to print two sets intersection using operations like in mathematic,"' \n E  =   { 0 ,  2 ,  4 ,  6 ,  8 }  ;  \n N  =   { 1 ,  2 ,  3 ,  4 ,  5 }  ;  \n print ( ""Intersection of E and N is"" , E  &  N ) '"
write a python program to print two sets differences using operations like in mathematic,"' \n E  =   { 0 ,  2 ,  4 ,  6 ,  8 }  ;  \n N  =   { 1 ,  2 ,  3 ,  4 ,  5 }  ;  \n print ( ""Difference of E and N is"" , E  -  N ) '"
write a python program to print two sets symmetric differences using operations like in mathematic,"' \n E  =   { 0 ,  2 ,  4 ,  6 ,  8 }  ;  \n N  =   { 1 ,  2 ,  3 ,  4 ,  5 }  ;  \n print ( ""Symmetric difference of E and N is"" , E  ^  N ) '"
write a python function to find the factors of a number,"' \n def print _ factors ( x )   :   \n  \t print ( ""The factors of"" , x , ""are  :  "" )  \n  \t for i in range ( 1 ,  x  +  1 )   :   \n  \t\t if x  %  i  =  =  0  :   \n  \t\t\t print ( i )  \n num  =  63 \n print _ factors ( num ) '"
write a python program to print anonymous function to find all the numbers divisible by 13 in the list.,"' \n my _ list  =   [ 12 ,  65 ,  54 ,  39 ,  102 ,  339 ,  221 ,  ]  \n result  =  list ( filter ( lambda x  :    ( x  %  13  =  =  0 )  ,  my _ list )  )  \n print ( ""Numbers divisible by 13 are"" , result ) '"
